cctv,#genre# 

你的小美吖,https://tx.hls.huya.com/src/76213110-76213110-327332814976450560-118668432-10057-A-0-1_2000.m3u8?wsSecret=71cc369a6af8c18eb8675b3e9d560870&wsTime=5f9510c6&u=0&seqid=16035182790376882&ctype=tars_mobile&txyp=o%3Ad2%3B&fs=bgct&t=103

新主播，求照顾,https://sslproxy.yy.com:4443/livesystem/15013_xv_1353454489_1353454489_0_0_0-15013_xa_1353454489_1353454489_0_0_0.m3u8?org=yyweb&uuid=a882a93e44b84279ba8daa8f6b6af1e8&t=1603518277&tk=6521f86a8a8cf94077c31adfc9908e1c

斯琴高娃版武则天,https://txdirect.hls.huya.com/huyalive/1524434111-1524434111-6547394651651833856-3048991678-10057-A-0-1_2000.m3u8?wsSecret=c7250660a1193cb28c2a83924009c5c8&wsTime=5f9510c3&u=0&seqid=16035182791015142&ctype=tars_mobile&fs=bgct&t=103

陈情令 肖战 王一博,https://sslproxy.yy.com:4443/livesystem/15013_xv_95007228_95007228_0_0_0-15013_xa_95007228_95007228_0_0_0.m3u8?org=yyweb&uuid=880227eb4be2462bb54632011e6e2a3d&t=1603518278&tk=f771683d21660d7bdd55ef06c1ecb7fa

成龍历险记·社会我阿福乌鸦坐飞机	,https://txdirect.hls.huya.com/src/1423787836-1423787836-6115122192062611456-2847699128-10057-A-0-1_2000.m3u8?wsSecret=564a69ec568e12d54844af2c508b1c3e&wsTime=5f9510af&u=0&seqid=16035182792281740&ctype=tars_mobile&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*&t=103

新主播，求照顾,https://sslproxy.yy.com:4443/livesystem/15013_xv_1353611164_1353611164_0_0_0-15013_xa_1353611164_1353611164_0_10_0.m3u8?org=yyweb&uuid=fbd5f3d51a0c49288f43d012a7ef480a&t=1603518277&tk=9b56844dcc021592c2644326d8ea8411

新主播，求照顾,https://sslproxy.yy.com:4443/livesystem/15013_xv_35890260_35890260_0_0_0-15013_xa_35890260_35890260_0_10_0.m3u8?org=yyweb&uuid=128b53b6b93845abab49ef2bd5ec15f8&t=1603518279&tk=13ad273e65d6126ce0d4eec2ccc44e70

【罪爱】影帝富大龙演绎爱与罪的艰难抉择！,https://txdirect.hls.huya.com/src/1449567319-1449567319-6225844228455399424-3048959582-10057-A-0-1_2000.m3u8?wsSecret=fac543c82ce081fc1ba15536e2f95817&wsTime=5f9510c6&u=0&seqid=16035182794206626&ctype=tars_mobile&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*&t=103

【古装武侠剧】天龙八部,https://sslproxy.yy.com:4443/livesystem/15013_xv_1354255349_1354255349_0_0_0-15013_xa_1354255349_1354255349_0_0_0.m3u8?org=yyweb&uuid=33bd1d9ccae246528f0a88ddf423f04f&t=1603518279&tk=43fa236cda25131d4288eacd0b02f936

朱雀青龙寻找玄女召唤神兽,https://migu-bd.hls.huya.com/src/1423782076-1423782076-6115097453050986496-2847687608-10057-A-0-1_2000.m3u8?wsSecret=6ab272ea095732834c9d2fa9e0f91c3b&wsTime=5f9510ac&u=0&seqid=16035182795892446&ctype=tars_mobile&txyp=o%3Acs6%3B&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*-265_*&t=103

新主播，求照顾,https://sslproxy.yy.com:4443/livesystem/15013_xv_1451231590_1451231590_0_0_0-15013_xa_1451231590_1451231590_0_0_0.m3u8?org=yyweb&uuid=1fc48893aee7415cbfa3b6356a3c2fb3&t=1603518279&tk=0fa3d9af53a3a29ec3e4eb0d91d5ce4a

傅艺伟版封神演义,https://txdirect.hls.huya.com/huyalive/1524418108-1524418108-6547325919290195968-3048959672-10057-A-0-1_2000.m3u8?wsSecret=091d646d3147975eee48ba80b36b981a&wsTime=5f9510b1&u=0&seqid=16035182798445802&ctype=tars_mobile&fs=bgct&t=103

,https://txdirect.hls.huya.com/huyalive/1199530535515-1199530535515-5302824025326616576-2399061194486-10057-A-0-1_2000.m3u8?wsSecret=857e12c83a42a8bf1cc6d3f8230bc1d7&wsTime=5f9510c7&u=0&seqid=16035182799484634&ctype=tars_mobile&fs=bgct&t=103

角虫手君的美食开箱视频,https://txdirect.hls.huya.com/huyalive/1199512262015-1199512262015-5224339940443160576-2399024647486-10057-A-0-1_2000.m3u8?wsSecret=bdd3599590a0f28f03fbd10daedd83a9&wsTime=5f9510c1&u=0&seqid=16035182800003230&ctype=tars_mobile&txyp=o%3An4%3B&fs=bgct&t=103

江湖不是打打杀杀,https://sslproxy.yy.com:4443/livesystem/15013_xv_1353290476_1353290476_0_0_0-15013_xa_1353290476_1353290476_0_0_0.m3u8?org=yyweb&uuid=67f7a8ee2f3b41dd8d4fa5062d33e646&t=1603518279&tk=c38da3246ab21f7389d0cc3fa7f2a953

新主播，求照顾,https://sslproxy.yy.com:4443/livesystem/15013_xv_1353505542_1353505542_0_0_0-15013_xa_1353505542_1353505542_0_0_0.m3u8?org=yyweb&uuid=ffd692ccf4484e5d8808fae39b412c68&t=1603518279&tk=e9ad11d3c63b7567bec23a6c0913a690

新主播，求照顾,https://sslproxy.yy.com:4443/livesystem/15013_xv_1353827031_1353827031_0_0_0-15013_xa_1353827031_1353827031_0_0_0.m3u8?org=yyweb&uuid=e5a4ce12f2c041178405a2c288f14feb&t=1603518280&tk=fc00f1622b885abcf07067b659b20def

【欢le颂】22楼姐妹花,https://tx.hls.huya.com/src/1524418105-1524418105-6547325906405294080-3048959666-10057-A-0-1_2000.m3u8?wsSecret=e9c37a636a7998c282a12086c0a13ee0&wsTime=5f9510c8&u=0&seqid=16035182809414306&ctype=tars_mobile&txyp=o%3Ad2%3B&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*&t=103

我是农民工，上班干活路中,https://sslproxy.yy.com:4443/livesystem/15013_xv_31858996_31858996_0_0_0-15013_xa_31858996_31858996_0_0_0.m3u8?org=yyweb&uuid=6f450ddb2baa42eba1277b9493f03fd4&t=1603518281&tk=09f999280426e52e437692a5dd0e5f60

京凰的直播间,http://tx2play1.douyucdn.cn/live/9250188r9XEj3IyR.flv?uuid=

新主播，求照顾,https://sslproxy.yy.com:4443/livesystem/15013_xv_36171593_36171593_0_0_0-15013_xa_36171593_36171593_0_10_0.m3u8?org=yyweb&uuid=9c8ab8e54887429fbd4cf01eff6a5fa1&t=1603518280&tk=13651ce69fe643ee423fa28e6e616caa

乐乐-求守护-太难了,https://sslproxy.yy.com:4443/livesystem/15013_xv_1352946111_1352946111_0_0_0-15013_xa_1352946111_1352946111_0_10_0.m3u8?org=yyweb&uuid=3fa94edccef04aa3bfa4aa5da824cae0&t=1603518281&tk=dde70fe78021bcdd02f23de904163891

执法必严·违法必究,https://txdirect.hls.huya.com/src/1524418106-1524418106-6547325910700261376-3048959668-10057-A-0-1_2000.m3u8?wsSecret=7f7af0dc4020c9247103febf47d8f6b6&wsTime=5f9510c8&u=0&seqid=16035182813688574&ctype=tars_mobile&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*&t=103

新主播，求照顾,https://sslproxy.yy.com:4443/livesystem/15013_xv_1353210516_1353210516_0_0_0-15013_xa_1353210516_1353210516_0_0_0.m3u8?org=yyweb&uuid=51810b4f6b8d45f7a665b317b4a459fe&t=1603518281&tk=ae7abbdf1d6cee53e7c3039ebb0bac8e

科比、乔丹，篮球明星的过去,http://tx2play1.douyucdn.cn/live/8434598r3mpeccni.flv?uuid=

父母爱情,https://sslproxy.yy.com:4443/livesystem/15013_xv_1354660326_1354660326_0_0_0-15013_xa_1354660326_1354660326_0_0_0.m3u8?org=yyweb&uuid=ce3a42ac9021470d97b1db32891b662f&t=1603518281&tk=5abb423c24e228be79a403e7e4086ace

新主播，求照顾,https://sslproxy.yy.com:4443/livesystem/15013_xv_60580266_60580266_0_0_0-15013_xa_60580266_60580266_0_0_0.m3u8?org=yyweb&uuid=5ba0e210651c4dc1a5b880fcb2943c0f&t=1603518281&tk=ebccc44603f9fcd9b2b454dde7e9f654

【释压，甩负】喜欢点关注！,http://tx2play1.douyucdn.cn/live/7971641r73VioGT3.flv?uuid=

【霍建华陈乔恩】令狐冲&东方不败	,https://txdirect.hls.huya.com/huyalive/1524418076-1524418076-6547325781851242496-3048959608-10057-A-0-1_2000.m3u8?wsSecret=6c4842aa3bc6df095f414555870b4e0e&wsTime=5f9510c9&u=0&seqid=16035182819353418&ctype=tars_mobile&fs=bgct&t=103

家花与野花,https://sslproxy.yy.com:4443/livesystem/15013_xv_21362090_21362090_0_0_0-15013_xa_21362090_21362090_0_10_0.m3u8?org=yyweb&uuid=db5926603cc34e1083e3a6c6d9d1feab&t=1603518281&tk=bc3d322abbf5bdca623efe5c3fbc1f0b

杨门女将 巾帼不让须眉,https://txdirect.hls.huya.com/huyalive/1423782075-1423782075-6115097448756019200-2847687606-10057-A-0-1_2000.m3u8?wsSecret=59a8c9a71490c0581381546a0eb1fad0&wsTime=5f9510bf&u=0&seqid=16035182820989030&ctype=tars_mobile&fs=bgct&t=103

射雕英雄传,https://sslproxy.yy.com:4443/livesystem/15013_xv_1352996970_1352996970_0_0_0-15013_xa_1352996970_1352996970_0_0_0.m3u8?org=yyweb&uuid=a4cc930e14ca47c79b90876d0d985120&t=1603518282&tk=534df7ad361d14d86ed5648f8a488117

一一战狼一一【战狼三】,https://sslproxy.yy.com:4443/livesystem/15013_xv_37877178_37877178_0_0_0-15013_xa_37877178_37877178_0_10_0.m3u8?org=yyweb&uuid=fd0a75bb62df4b3aa53436bbd31f93f1&t=1603518282&tk=df3b99c1086e4588a83b6f21cb823bee

null,https://tx.hls.huya.com/src/1199516152253-1199516152253-5241048385426817024-2399032427962-10057-A-0-1_2000.m3u8?wsSecret=4f15082a927c28800165408c6098ca6f&wsTime=5f9510ad&u=0&seqid=16035182823776688&ctype=tars_mobile&txyp=o%3Ad2%3B&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*&t=103

马桶吐槽,https://txdirect.hls.huya.com/huyalive/1199512349981-1199512349981-5224717751536320512-2399024823418-10057-A-0-1_2000.m3u8?wsSecret=54e0e91da3d1761a06eba2bff26ed83d&wsTime=5f9510ca&u=0&seqid=16035182823896366&ctype=tars_mobile&txyp=o%3Aq6%3B&fs=bgct&t=103

新主播，求照顾,https://sslproxy.yy.com:4443/livesystem/15013_xv_22172192_22172192_0_0_0-15013_xa_22172192_22172192_0_0_0.m3u8?org=yyweb&uuid=978cb366ad5d4fa9b539e70d3205c2e0&t=1603518281&tk=566da40db926b9b09f23411087f85478

余罪,https://sslproxy.yy.com:4443/livesystem/15013_xv_31809939_31809939_0_0_0-15013_xa_31809939_31809939_0_0_0.m3u8?org=yyweb&uuid=76223f3ad5314e70b8203e40b64e2837&t=1603518281&tk=8602167ba239cdabf11fa68d425066a9

—经典剧—【我是特种兵】,https://sslproxy.yy.com:4443/livesystem/15013_xv_37228835_37228835_0_0_0-15013_xa_37228835_37228835_0_10_0.m3u8?org=yyweb&uuid=8bcaba7f1b62486697d47f54e958b328&t=1603518281&tk=1fe4ac7c7459449464fe1435b54e54ef

新主播，求照顾,https://sslproxy.yy.com:4443/livesystem/15013_xv_1353881922_1353881922_0_0_0-15013_xa_1353881922_1353881922_0_0_0.m3u8?org=yyweb&uuid=28ba9bb4cfad4122994aafadfa21c072&t=1603518282&tk=7d555ef3e54dd5353be9f97771cd4152

24小时循环播：知否知否,https://sslproxy.yy.com:4443/livesystem/15013_xv_53320802_53320802_0_0_0-15013_xa_53320802_53320802_0_10_0.m3u8?org=yyweb&uuid=a98a6e6312534bed882adb327e9dd667&t=1603518283&tk=85009aa9c2c30331e224a138314072b6

【上zhen父子兵】打虎亲兄弟,https://txdirect.hls.huya.com/huyalive/28302995-28302995-121560437903851520-3048959616-10057-A-0-1_2000.m3u8?wsSecret=c327557b58cf093037ade98ec3e350a9&wsTime=5f9510ca&u=0&seqid=16035182832688692&ctype=tars_mobile&fs=bgct&t=103

名扬-陪你-看影视-,https://sslproxy.yy.com:4443/livesystem/15013_xv_65673686_65673686_0_0_0-15013_xa_65673686_65673686_0_0_0.m3u8?org=yyweb&uuid=c125cf177b624d05bcfe4e2338894789&t=1603518282&tk=2de3a307872f841989f996a3ee92ae5b

Yes小哥的美食视频（珍惜粮食，拒绝浪费）,https://txdirect.hls.huya.com/huyalive/1199514313264-1199514313264-5233149987814113280-2399028749984-10057-A-0-1_2000.m3u8?wsSecret=e9b5544c10d17d669d5da685305daa65&wsTime=5f9510ca&u=0&seqid=16035182833356898&ctype=tars_mobile&fs=bgct&t=103

【笑傲江湖】葵花宝典,https://sslproxy.yy.com:4443/livesystem/15013_xv_1354255346_1354255346_0_0_0-15013_xa_1354255346_1354255346_0_10_0.m3u8?org=yyweb&uuid=846668def9f34f00b0d44fac7e2a19ec&t=1603518282&tk=534b28027e222f77094822255f9301fa

【女神系列】邱淑贞 王祖贤 张曼玉,https://tx.hls.huya.com/src/94525224-2472147404-10617792251071299584-2777026638-10057-A-0-1-imgplus_2000.m3u8?wsSecret=ea6a70b23b20a387fa2766082dfc26a5&wsTime=5f9510b0&u=0&seqid=16035182834922708&ctype=tars_mobile&txyp=o%3Aq6%3B&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*&t=103

李云龙开炮通讯员集合,http://tx2play1.douyucdn.cn/live/9032793rlqNm2AER.flv?uuid=

【封神榜】哪吒削肉还母直播,https://txdirect.hls.huya.com/src/1250011-1250011-5368756364640256-2789253886-10057-A-0-1_2000.m3u8?wsSecret=aff5a197aacde0cd7c9498f79ed84505&wsTime=5f9510c5&u=0&seqid=16035182836398766&ctype=tars_mobile&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*&t=103

null,https://tx.hls.huya.com/src/1099531728484-1099531728484-86331883486445568-2199063580424-10057-A-0-1_2000.m3u8?wsSecret=20aaa1f29ead4ef21d7f4bd3e283920d&wsTime=5f9510cb&u=0&seqid=16035182836558332&ctype=tars_mobile&txyp=o%3Ad3%3B&fs=bgct&t=103

目及-疯狂安利下饭剧,http://tx2play1.douyucdn.cn/live/8712204royrvWBBN.flv?uuid=

【卧底警匪片】笨蛋 来抓我啊,https://tx.hls.huya.com/src/29169025-2686220598-11537229618251563008-2847687556-10057-A-0-1-imgplus_2000.m3u8?wsSecret=4fc9534f3cf6ed767a90fac12fe05240&wsTime=5f9510af&u=0&seqid=16035182837785060&ctype=tars_mobile&txyp=o%3An4%3B&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*&t=103

笑傲帮 顶尖笑匠再登舞台,https://txdirect.hls.huya.com/huyalive/1449380946-1449380946-6225043762515542016-2847687614-10057-A-0-1_2000.m3u8?wsSecret=3cc40830d2dbbe05d0b236bac6348247&wsTime=5f9510c5&u=0&seqid=16035182838213904&ctype=tars_mobile&fs=bgct&t=103

新主播，求照顾,https://sslproxy.yy.com:4443/livesystem/15013_xv_1352843113_1352843113_0_0_0-15013_xa_1352843113_1352843113_0_10_0.m3u8?org=yyweb&uuid=a93e4ca614654409a33d11b5470c707c&t=1603518283&tk=87ae03a3633dddc1358c8116a07a5f12

【极品新娘】豆腐西施嫁给痴心憨夫,https://tx.hls.huya.com/src/1394575549-1394575549-5989656374756245504-2789274554-10057-A-0-1-imgplus_2000.m3u8?wsSecret=ef0def1deda7931d60b9eab141ad8cee&wsTime=5f9510b8&u=0&seqid=16035182839376398&ctype=tars_mobile&txyp=o%3Ad3%3B&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*&t=103

新主播，求照顾,https://sslproxy.yy.com:4443/livesystem/15013_xv_1348208147_1348208147_0_0_0-15013_xa_1348208147_1348208147_0_10_0.m3u8?org=yyweb&uuid=79f4568b418347bc93726575ff8fd4ed&t=1603518283&tk=8f1c97daa4f3716088d0744796f6f096

null,https://tx.hls.huya.com/src/1444492216-1444492216-6204046827046567936-4666044768-10057-A-0-1_2000.m3u8?wsSecret=ea58a54cd5e9b57ed0ff01eccdd1d3ec&wsTime=5f9510cb&u=0&seqid=16035182842819910&ctype=tars_mobile&txyp=o%3Ad3%3B&fs=bgct&t=103

【雪豹】文章本色出演,https://sslproxy.yy.com:4443/livesystem/15013_xv_21180667_21180667_0_0_0-15013_xa_21180667_21180667_0_10_0.m3u8?org=yyweb&uuid=bd2ecbbfef5d4ea8b0d871ebab7bbd90&t=1603518284&tk=31224c0888d695c4b2f22ba9417b5201

【征服】刘华强社会,https://sslproxy.yy.com:4443/livesystem/15013_xv_1382658116_1382658116_0_0_0-15013_xa_1382658116_1382658116_0_0_0.m3u8?org=yyweb&uuid=2b7fb16821ff40d780ce7f989f30cc76&t=1603518284&tk=909ccecedd212067edaf088f26aa5983

葛二蛋成长之路,https://migu-bd.hls.huya.com/src/1524439832-1524439832-6547419223159734272-3049003120-10057-A-0-1_2000.m3u8?wsSecret=fa50f06bb6be9fa85fccb47d2b7b9bfd&wsTime=5f9510ba&u=0&seqid=16035182845865912&ctype=tars_mobile&txyp=o%3Ad3%3B&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*&t=103

南征北战,https://sslproxy.yy.com:4443/livesystem/15013_xv_33968595_33968595_0_0_0-15013_xa_33968595_33968595_0_10_0.m3u8?org=yyweb&uuid=9c5a5ef35d604191834d130e7319c408&t=1603518284&tk=60495d1ffdb978a5a874dd39f1a8a671

王知无,https://tx.hls.huya.com/src/94525224-2702868762-11608732938170007552-3082520718-10057-A-0-1_2000.m3u8?wsSecret=b04be5c7023329e2260e6348320ef108&wsTime=5f9510cc&u=0&seqid=16035182846204996&ctype=tars_mobile&txyp=o%3Acs6%3B&fs=bgct&t=103

芈月传,https://sslproxy.yy.com:4443/livesystem/15013_xv_33556888_33556888_0_0_0-15013_xa_33556888_33556888_0_0_0.m3u8?org=yyweb&uuid=cb3c955518c84a3d97821b1358c6dfae&t=1603518284&tk=d36fd1f66d576d1f7dc9c8ac15e86eec

新主播，求照顾,https://sslproxy.yy.com:4443/livesystem/15013_xv_1353738751_1353738751_0_0_0-15013_xa_1353738751_1353738751_0_10_0.m3u8?org=yyweb&uuid=71e9df9360ae4320b0f076620946ba08&t=1603518284&tk=78825e95b482e85271d971dad48121af

【倒放】《午夜凶铃》打Call小能手贞子，在线爬回电视机_0001,https://tx.hls.huya.com/src/95275477-95275477-409205057825800192-173541658-10057-A-0-1_2000.m3u8?wsSecret=36b56bafde2e4de34bdc614a17ef308b&wsTime=5f9510cc&u=0&seqid=16035182849803624&ctype=tars_mobile&txyp=o%3Ad2%3B&fs=bgct&t=103

【18:00】送《姜子牙》IMAX！,https://txdirect.hls.huya.com/src/1524434075-1524434075-6547394497033011200-3048991606-10057-A-0-1_2000.m3u8?wsSecret=581dca19bdccdb4679fa443c1e624b2d&wsTime=5f9510cc&u=0&seqid=16035182849915134&ctype=tars_mobile&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*-265_*&t=103

新区求大哥,https://sslproxy.yy.com:4443/livesystem/15013_xv_1382647412_1382647412_0_0_0-15013_xa_1382647412_1382647412_0_10_0.m3u8?org=yyweb&uuid=f4523214c7a64cc6ae33a70d106e19a9&t=1603518285&tk=4bb8da7b38620214842b84ac31f09de8

【我的团长我的团】张译 段奕宏 李晨	,https://txdirect.hls.huya.com/huyalive/1394575538-1394575538-5989656327511605248-2789274532-10057-A-0-1_2000.m3u8?wsSecret=eba8936d4c8a5c9faf779b4974038788&wsTime=5f9510c9&u=0&seqid=16035182851740260&ctype=tars_mobile&fs=bgct&t=103

小马哥的真香世界,https://sslproxy.yy.com:4443/livesystem/15013_xv_1494911250_1494911250_0_0_0-15013_xa_1494911250_1494911250_0_10_0.m3u8?org=yyweb&uuid=fa22de5198414246b6fcebd8061ecf1c&t=1603518285&tk=713fbcf90d478950d768df90d499dfc8

方头人讲故事,https://tx.hls.huya.com/src/1444264131-1444264131-6203067209430859776-2884953448-10057-A-0-1_2000.m3u8?wsSecret=53bbf274bcb61c88311d920bbf4e602d&wsTime=5f9510cc&u=0&seqid=16035182854634728&ctype=tars_mobile&txyp=o%3Ad3%3B&fs=bgct&t=103

【中华小当家】看的我口水直流～,https://txdirect.hls.huya.com/huyalive/1449588921-1449588921-6225937008338927616-2789274526-10057-A-0-1_2000.m3u8?wsSecret=80d633728569ded9cdb14d39ffb5a874&wsTime=5f9510cc&u=0&seqid=16035182855253078&ctype=tars_mobile&fs=bgct&t=103

新主播，求照顾,https://sslproxy.yy.com:4443/livesystem/15013_xv_22132218_22132218_0_0_0-15013_xa_22132218_22132218_0_10_0.m3u8?org=yyweb&uuid=a12c5a194b1a4d96a57e4efeb862b1ad&t=1603518285&tk=46bcaebb0ce5e7cb7d9a95ef6ccb88d5

新主播，求照顾,https://sslproxy.yy.com:4443/livesystem/15013_xv_59388298_59388298_0_0_0-15013_xa_59388298_59388298_0_10_0.m3u8?org=yyweb&uuid=69b853918631401baa6bed53bfba93ee&t=1603518285&tk=ab4597063d949d493d21deefcffb3ff5

神医必备 红烧狮子头,https://txdirect.hls.huya.com/huyalive/1524418104-1524418104-6547325902110326784-3048959664-10057-A-0-1_2000.m3u8?wsSecret=e63cc2896a8b27c1a8dbd1248579a82f&wsTime=5f9510cd&u=0&seqid=16035182859888318&ctype=tars_mobile&fs=bgct&t=103

新主播，求照顾,https://sslproxy.yy.com:4443/livesystem/15013_xv_1349520717_1349520717_0_0_0-15013_xa_1349520717_1349520717_0_10_0.m3u8?org=yyweb&uuid=f9f3aa9e663044768e7d3ade00de65ff&t=1603518285&tk=4b1fc45b75b8e3ee911ac1a4cef3f3e2

新主播，求照顾,https://sslproxy.yy.com:4443/livesystem/15013_xv_27869707_27869707_0_0_0-15013_xa_27869707_27869707_0_0_0.m3u8?org=yyweb&uuid=3042993f305e480fb3e0c0e62db8d464&t=1603518285&tk=ae363c4e40663d8e50e78137eafd8132

单前方评书,https://sslproxy.yy.com:4443/livesystem/15013_xv_25829168_25829168_0_0_0-15013_xa_25829168_25829168_0_0_0.m3u8?org=yyweb&uuid=b40011e3b3e842aea276e1a52143d3ef&t=1603518285&tk=1b110f4665802d76dd8a21c1cba1ef75

【哞哞】悬疑剧,http://tx2play1.douyucdn.cn/live/5869182rh0RAnVhK.flv?uuid=

【高甜KISS】苏到爆炸的吻戏合集,http://tx2play1.douyucdn.cn/live/8807568rxpC9sQpC.flv?uuid=

郑州话多主播下午2-11聊天陪看,http://tx2play1.douyucdn.cn/live/8861179rjvc0kaxB.flv?uuid=

《人民的名义》,https://sslproxy.yy.com:4443/livesystem/15013_xv_1354310284_1354310284_0_0_0-15013_xa_1354310284_1354310284_0_0_0.m3u8?org=yyweb&uuid=7ce7f1ba87a04ae78359dc7e0dbba828&t=1603518286&tk=5c7b2c9b8e9b1524557eb0d89c60828a

爱森公寓 快‪乐‪的‪同‪居‪生‪活,https://migu-bd.hls.huya.com/src/30765679-2523417493-10837995606589308928-2777071594-10057-A-0-1-imgplus_2000.m3u8?wsSecret=393ebe233e60b3f987760c3282663316&wsTime=5f9510cb&u=0&seqid=16035182866327126&ctype=tars_mobile&txyp=o%3Az27%3B&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*&t=103

放羊的星星,https://sslproxy.yy.com:4443/livesystem/15013_xv_22338231_22338231_0_0_0-15013_xa_22338231_22338231_0_0_0.m3u8?org=yyweb&uuid=faf7286b50414f7ab27bb1bb7e0c5e6b&t=1603518285&tk=0652b329b1f0a25d87c0d2159d79b7df

卫国无敌 就怕猪一样的队友	,https://txdirect.hls.huya.com/src/1250011-1250011-5368756364640256-2777027178-10057-A-0-1_2000.m3u8?wsSecret=ccdb3f7ca3ada328723a562daf5341de&wsTime=5f9510ca&u=0&seqid=16035182867863020&ctype=tars_mobile&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*&t=103

新主播，求照顾,https://sslproxy.yy.com:4443/livesystem/15013_xv_36631024_36631024_0_0_0-15013_xa_36631024_36631024_0_0_0.m3u8?org=yyweb&uuid=3d228ecabe0a4babbe1e9c16feb1b779&t=1603518286&tk=065e139570c21b7d72e7fe68acd945a5

穿越千年之恋、人妖之恋,https://txdirect.hls.huya.com/src/1394565206-1394565206-5989611951909502976-2789253868-10057-A-0-1_2000.m3u8?wsSecret=23be3e3b93f93df8778c98e6498d90b8&wsTime=5f9510b1&u=0&seqid=16035182869867670&ctype=tars_mobile&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*&t=103

【正阳门下】好评神剧,https://sslproxy.yy.com:4443/livesystem/15013_xv_28087482_28087482_0_0_0-15013_xa_28087482_28087482_0_0_0.m3u8?org=yyweb&uuid=731dab6657dc47a3a0b12d40ac234189&t=1603518286&tk=a4c2503d1a2f42d6d2ef80cf33849915

世纪大盗张世豪,https://sslproxy.yy.com:4443/livesystem/15013_xv_23402146_23402146_0_0_0-15013_xa_23402146_23402146_0_0_0.m3u8?org=yyweb&uuid=3f72638f03bc4556a6d64131133aae28&t=1603518287&tk=6acfac3eb063840b2cae42f9263d01b7

《大宋提刑官》悬疑侦探神作	,https://txdirect.hls.huya.com/huyalive/73821423-73821423-317060597529182208-2710090468-10057-A-0-1_2000.m3u8?wsSecret=21b9d301c2111852cbaab8da4ae5ce78&wsTime=5f9510c8&u=0&seqid=16035182871373706&ctype=tars_mobile&fs=bgct&t=103

Low君,https://tx.hls.huya.com/src/1445197474-1445197474-6207075887091810304-4567126646-10057-A-0-1_2000.m3u8?wsSecret=158b3f91257a6db1102ec8b64914ca98&wsTime=5f9510ce&u=0&seqid=16035182875522530&ctype=tars_mobile&txyp=o%3Acs6%3B&fs=bgct&t=103

王宝强-平凡的一生,https://tx.hls.huya.com/src/1524418065-1524418065-6547325734606602240-3048959586-10057-A-0-1_2000.m3u8?wsSecret=4ee6f7615ef4a1571199a29da312a343&wsTime=5f9510cf&u=0&seqid=16035182876230646&ctype=tars_mobile&txyp=o%3Acs6%3B&fs=bgct&&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*&t=103

士兵突击,https://sslproxy.yy.com:4443/livesystem/15013_xv_28136858_28136858_0_0_0-15013_xa_28136858_28136858_0_0_0.m3u8?org=yyweb&uuid=f98275d62dcd48ae9c739dbc5c9f93b2&t=1603518287&tk=fcdd9e4eaf8d6be95135930d58936554

2893兔兔  古装剧,https://sslproxy.yy.com:4443/livesystem/15013_xv_1353455515_1353455515_0_0_0-15013_xa_1353455515_1353455515_0_0_0.m3u8?org=yyweb&uuid=a64a8c478d5e4b328f91f66b3353c895&t=1603518287&tk=0075412effbe5d735fb871f3217c3284

军武直播张绍忠来了,https://txdirect.hls.huya.com/huyalive/1299518216864-1299518216864-10471531726831091712-2599036557184-10057-A-0-1_2000.m3u8?wsSecret=933a7234a9ae1ecdafae05b1655f2ccb&wsTime=5f9510cf&u=0&seqid=16035182879707308&ctype=tars_mobile&fs=bgct&t=103

